题号AZH题型AZH题目AZHAAZHBAZHCAZHDAZH答案AZH难度AZH
260AZHCAZH用户在 WPS文字中编辑某文档时，突然被要求创建一新的文档进行编辑。这时，该用户正确操作方法是（     ）。AZH选择"文件"选项卡 / 单击"打开"AZH选择"文件"选项卡 / 单击"新建"AZH选择"插入"选项卡 / 单击"文件"AZH选择"插入"选项卡 / 单击"对象"AZHBAZH0AZH
261AZHCAZH个人计算机内存的大小主要由（     ）决定。AZHRAM 芯片的容量AZH软盘的容量AZH硬盘的容量AZHCPU 的位数AZHAAZH0AZH
262AZHCAZH用户在WPS文字编辑文档时，选择某一段文字后，把鼠标指针置于选中文本的任一位置，按Ctrl 键并按鼠标左键不放，拖到另一位置上才放开鼠标。那么，该用户刚才的操作是（     ）。AZH移动文本AZH复制文本AZH替换文本AZH删除文本AZHBAZH0AZH
263AZHCAZH个人计算机属于（     ）。AZH小巨型机AZH中型机　AZH小型机　AZH微型计算机AZHDAZH0AZH
264AZHCAZH在WPS演示“自定义动画”的设置中，(      )是正确的。AZH只能用鼠标来控制，不能用时间来设置控制AZH只能用时间来控制，不能用鼠标来设置控制AZH既能用鼠标来设置控制，也能用时间设置控制AZH鼠标和时间都不能设置控制AZHCAZH1AZH
265AZHCAZH构成计算机物理实体的部件被称为(      )AZH计算机系统AZH计算机硬件AZH计算机软件AZH计算机程序AZHBAZH0AZH
266AZHCAZH关于Internet的概念叙述错误的是（     ）。AZHInternet即国际互连网络AZHInternet具有网络资源共享的特点AZH在中国称为因特网AZHInternet是局域网的一种AZHDAZH0AZH
267AZHCAZH关于Windows 的文件组织结构, 下列说法中错误的一个是(      )AZH每个子文件夹都有一个“父文件夹”AZH每个文件夹都可以包含若干“子文件夹”和文件AZH每个文件夹都有一个名字AZH磁盘上所有文件夹不能重名AZHDAZH0AZH
268AZHCAZH关于幻灯片页面版式的叙述，不正确的是(      )AZH幻灯片的大小可以改变AZH幻灯片应用模板一旦选定，就不可改变AZH同一演示文稿中允许使用多种版式AZH同一演示文稿不同幻灯片的配色方案可以不同AZHBAZH0AZH
269AZHCAZH在WPS文字的页面视图方式下，在屏幕上看到的与打印出来的文稿（文字、图片、页眉、页脚等）布局格式（     ）。AZH不相同AZH完全相同AZH文字格式相同AZH图形位置相同AZHBAZH0AZH
270AZHCAZH光盘驱动器通过激光束来读取光盘上的数据时，光学头与光盘（     ）。AZH直接接触　AZH不直接接触AZH播放VCD时接触　AZH有时接触有时不接触AZHBAZH0AZH
271AZHCAZH组合键 （     ）可以打开“开始”菜单。AZH<Ctrl> +<O>AZH<Ctrl> +<Esc>AZH<Ctrl>+<空格键>AZH<Ctrl>+<Tab>AZHBAZH0AZH
272AZHCAZH在WPS文字下，将文档的一部分文本内容复制到别处，首先要进行的操作是（     ）。AZH复制AZH粘贴AZH剪贴AZH选定AZHDAZH0AZH
273AZHCAZH互联设备中Hub称为（     ）。AZH网卡AZH网桥AZH服务器AZH集线器AZHDAZH0AZH
274AZHCAZH在WPS文字中，"剪切"命令是（     ）。AZH将选择的文本移入剪切板AZH将选择的文本复制到剪切板AZH将剪切板中的文本粘贴到文本的指定位置AZH仅将文本删除AZHAAZH0AZH
275AZHCAZH互联网络上的服务都是基于一种协议，WWW服务基于(      )协议。AZHSMIPAZHHTTPAZHSNMPAZHTELNETAZHBAZH1AZH
276AZHCAZH在WPS文字中，被选定的文本以（     ）显示。AZH红色AZH加亮AZH加下划线AZH反像AZHDAZH0AZH
277AZHCAZH幻灯片的填充背景不可以是　(      )AZH调色板列表中选择的颜色AZH自己通过三原色或亮度、色调等调制颜色AZH三种以上颜色的过渡效果AZH磁盘上的图片AZHCAZH1AZH
278AZHCAZH幻灯片中使用了某种模板以后。若需进行调整，则(      )说法是正确的。AZH确定了某种模板后就不能进行调整了AZH确定了某种模板后只能进行清除，而不能调整模板AZH只能调整为其他形式的模板，不能清除摸板AZH既能调整为其他形式的模板，又能清除模板AZHDAZH1AZH
279AZHCAZH在WPS文字中，对某个段落的全部文字进行下列设置，属于段落格式设置的是（     ）。AZH设置为四号字AZH设置为楷体字AZH设置为1.25倍行距AZH设置为4磅字间距AZHCAZH0AZH
280AZHCAZH几年前一位芬兰大学生人在Internet 上公开发布了一种免费操作系统（     ），经过许多人的努力，该操作系统正不断完善，并被推广应用。AZHWindows XPAZHNovellAZHUNIXAZHLinuxAZHDAZH1AZH
281AZHCAZH在WPS文字中，可以显示水平标尺的两种视图模式是(      ) 。AZH普通视图和页面模式AZH普通视图和大纲模式AZH页面视图和写作模式AZH大纲模式和Web版式AZHCAZH0AZH
282AZHCAZH计算机病毒是(      )AZH一种人为特制的计算机程序AZH计算机系统自生的AZH可传染疾病给人体的病毒AZH主机发生故障时产生的AZHAAZH0AZH
283AZHCAZH计算机病毒是可以造成机器故障的一种(      )AZH计算机设备AZH计算机程序AZH计算机部件AZH计算机芯片AZHBAZH0AZH
284AZHCAZH计算机病毒主要是造成（     ）破坏。AZH优盘AZH磁盘驱动器AZH硬盘　AZH程序和数据AZHDAZH0AZH
285AZHCAZH计算机处理数据的基本单位是（     ）。AZHbitAZHByteAZHGBAZHKBAZHBAZH0AZH
286AZHCAZH在WPS文字中，为了选择一个完整的行，用户应把鼠标指针移到行左侧的选定栏,出现斜向箭头后，(      )AZH单击鼠标的左键AZH双击鼠标的左键AZH三击鼠标的左键AZH单击鼠标的右键AZHAAZH0AZH
287AZHCAZH计算机存储器的容量以字节为单位。一个字节由个二进制位组成。AZH1AZH2AZH8AZH16AZHCAZH0AZH
288AZHCAZH在WPS文字中，文档中每一页都要出现的基本相同的内容都应放在（     ）中。AZH页眉页脚AZH文本AZH文本框AZH表格AZHAAZH0AZH
289AZHCAZH计算机存储器是一种（     ）。AZH运算部件AZH输入部件　AZH输出部件　AZH记忆部件AZHDAZH0AZH
290AZHCAZH在WPS文字中，下面不在开始选项卡中的命令按钮是（     ）。AZH样式AZH字体AZH水印AZH文字排版AZHCAZH1AZH
291AZHCAZH计算机的硬件主要包括:中央处理器(CPU)、存储器、输出设备和 (      )AZH键盘AZH鼠标器AZH输入设备AZH显示器AZHCAZH1AZH
292AZHCAZH在WPS文字中，要选定一个英文单词可以用鼠标在单词的任意位置（     ）。AZH单击AZH双击AZH右击AZH按住Ctrl键单击AZHBAZH0AZH
293AZHCAZH计算机界常提到的"2000年问题"指的是（     ）。AZH计算机将在2000年大发展问题AZH计算机病毒将在2000年大泛滥问题AZHNC和PC将在2000年平起平坐的问题AZH有关计算机处理日期问题AZHDAZH1AZH
294AZHCAZH在WPS文字中，移动或复制文本的操作第一步是（     ）。AZH将插入点移动到新位置AZH按"剪切"按钮或按"复制"按钮AZH选择被移动或复制的文本AZH按"粘贴"按钮AZHCAZH0AZH
295AZHCAZH计算机能够自动、准确、快速地按照人们的意图进行运行的最基本思想是（     ）。AZH采用超大规模集成电路AZH采用CPU作为中央核心部件AZH采用操作系统AZH存储程序和程序控制AZHDAZH1AZH
296AZHCAZH计算机能直接执行的指令包括两部分，它们是（     ）。AZH源操作数与目标操作数AZH操作码与操作数AZHASCII码与汉字代码AZH数字与字符AZHBAZH1AZH
297AZHCAZH计算机软件系统可分为(      )AZH操作系统和语言处理程序AZH程序和数据AZH系统软件和应用软件AZH程序、数据和文档AZHCAZH0AZH
298AZHCAZH计算机系统感染病毒以后会（     ）。AZH将立即不能正常运行AZH可能在表面上仍然在正常运行AZH将不能再重新启动AZH会立即毁坏AZHBAZH1AZH
299AZHCAZH在WPS文字中删除表格中的一列后，该列后的其余列应（     ）。AZH向右移AZH向上移AZH向左移AZH和下移AZHCAZH0AZH
300AZHCAZH万维网WWW以（     ）方式提供世界范围的多媒体信息服务。AZH文本AZH信息AZH超文本AZH声音AZHCAZH0AZH
301AZHCAZH在WPS文字中选择某句话后，连续单击两次工具条中的“B”按钮，则（     ）。AZH这句话呈粗体格式AZH这句话呈细体格式AZH这句话格式不变AZH产生出错报告AZHCAZH0AZH
302AZHCAZH网络分为总线网、环型网、星型网、树型网和网状网是根据（     ）分的。AZH网络拓扑结构AZH信息交换方式AZH通信介质AZH网络操作系统AZHAAZH0AZH
303AZHCAZH网上 "黑客" 是指(      )的人.AZH总在晚上上网AZH匿名上网AZH不花钱上网AZH在网上私闯他人计算机系统AZHDAZH0AZH
304AZHCAZH网页文件中，能起到动画效果的图形格式是 (  )AZHJPEGAZHGIFAZHTIFAZHBMPAZHBAZH0AZH
305AZHCAZH网页制作“三剑客”不包括（     ）。AZHDreamweaverAZHFlashAZHPhotoshopAZHFireworksAZHCAZH0AZH
306AZHCAZH微处理器又称为(      )。　　AZH运算器AZH控制器AZH逻辑器AZH中央处理器AZHDAZH0AZH
307AZHCAZH在当前WPS演示中要删除一张幻灯片，采用(      )方式是错误的。AZH在幻灯片视图中，选择要删除的幻灯片，单击“文件|删除幻灯片”命令AZH在浏览视图，选中要删除的幻灯片，按Del键AZH在大纲视图，选中要删除的幻灯片，按Del键AZH在幻灯片视图中，选择要删除的幻灯片，右击在快捷菜单中选择删除命令AZHAAZH0AZH
308AZHCAZH微机病毒系指（     ）。AZH生物病毒感染AZH细菌感染AZH被损坏的程序AZH特制的具有损坏性的小程序AZHDAZH0AZH
309AZHCAZH微机的性能指标中的内存容量是指（     ）。AZHRAM的容量　AZHRAM和ROM的容量AZH软盘的容量　AZHROM的容量AZHAAZH0AZH
310AZHCAZH在WPS演示的幻灯片视图中版式的链接功能中(      )不能进行链接的设置。AZH文本内容AZH按钮对象AZH图片对象AZH声音对象AZHDAZH1AZH
311AZHCAZH微机系统主要通过(      )与外部交换信息。AZH键盘AZH鼠标AZH显示器AZH输入输出设备AZHDAZH0AZH
312AZHCAZH在WPS演示的幻灯片视图中的“动作设置”功能中不可通过(      )来触发多媒体对象的演示。AZH单击鼠标AZH移动鼠标AZH双击鼠标AZH单击鼠标和移动鼠标AZHCAZH0AZH
313AZHCAZH微机中，运算器的另一名称是(      )AZH算术运算单元AZH逻辑运算单元AZH加法器AZH算术逻辑单元AZHDAZH0AZH
314AZHCAZH微机中，主机和高速硬盘进行数据交换，一般采用（     ）。AZH程序中断控制　AZH程序直接控制AZHDMA　AZHIOPAZHCAZH0AZH
315AZHCAZH在WPS演示的幻灯片视图中母板中插入的对象，只能在(      )中可以修改AZH幻灯片视图AZH幻灯片母板AZH讲义母板AZH大纲视图AZHBAZH0AZH
316AZHCAZH微型计算机必不可少的输入/输出设备是(      )AZH键盘和显示器AZH键盘和鼠标器AZH显示器和打印机AZH鼠标器和打印机AZHAAZH0AZH
317AZHCAZH在WPS演示的幻灯片视图中母版设置中，可以起到(      )的作用。AZH统一整套幻灯片的风格AZH统一标题内容AZH统一图片内容AZH统一页码内容AZHAAZH0AZH
318AZHCAZH微型计算机的发展是以什么的发展为特征的（     ）。AZH主机　AZH软件　AZH微处理器　　AZH控制器AZHCAZH0AZH
319AZHCAZH微型计算机的微处理器包括（     ）。AZHCPU和存储器　　AZHCPU和控制器AZH运算器和累加器　AZH运算器和控制器AZHDAZH0AZH
320AZHCAZH在WPS演示的幻灯片视图中单击幻灯片缩略图下方的播放图标，视图按钮，通常情况下，将在屏幕上看到(      )AZH从第一张幻灯片开始全屏幕放映所有的幻灯片AZH从当前幻灯片开始放映剩余的幻灯片AZH只放映当前的一张幻灯片AZH按照幻灯片设置的时间放映全部幻灯片AZHBAZH0AZH
321AZHCAZH微型计算机的性能主要由微处理器的（     ）决定。AZH质量　AZH控制器AZHCPU　　　AZH价格性能比AZHCAZH0AZH
322AZHCAZH在WPS演示的幻灯片中，若将已有的一幅图片放置标题的后面，则正确的操作方法是：选中“图片”对象，单击“叠放次序”命令中(      )AZH置于顶AZH置于底层AZH置于文字上方AZH置于文字下方AZHBAZH0AZH
323AZHCAZH微型计算机的运算器、控制器及内存存储器的总称是（     ）。AZHCPUAZHALUAZH主机AZHMPUAZHCAZH0AZH
324AZHCAZH在WPS演示的空白幻灯片中不可以直接插入(      )AZH文本框AZH文字AZH艺术字AZHWPS文字表格AZHBAZH0AZH
325AZHCAZH微型计算机系统包括(      )AZH主机和外设AZH硬件系统和软件系统AZH主机和各种应用程序AZH运算器、控制器和存储器AZHBAZH0AZH
326AZHCAZH在美化WPS演示幻灯片版面时，以下不正确的说法是(      )AZH套用模板后将使整套WPS演示有统一的风格AZH可以对某张幻灯片的背景进行设置AZH可以对某张幻灯片修改配色方案AZH无论是套用模版、修改配色方案、设置背景，都只能使各张幻灯片风格统一AZHDAZH0AZH
327AZHCAZH为了保证任务栏任何时候在屏幕上可见，应在"任务栏属性"对话框的"任务栏选项"标签中选择（     ）。AZH不被覆盖AZH总在最前AZH自动隐藏AZH显示时钟AZHBAZH0AZH
328AZHCAZH为了保证提供服务，因特网上的任何一台物理服务器(      )。AZH必须具有唯一的IP地址AZH必须具有计算机名AZH只能提供一种信息服务AZH不能具有多个域名AZHAAZH0AZH
329AZHCAZH为了能在网络上正确地传送信息，制定了一整套关于传输顺序、格式、内容和方式的约定，称之为(      )。AZHOSI参考模型AZH网络操作系统AZH通信协议AZH网络通信软件AZHCAZH0AZH
330AZHCAZH为了预防计算机病毒的感染，应当（     ）。AZH经常让计算机晒太阳AZH定期用高温对软盘消毒AZH对操作者定期体检AZH用抗病毒软件检查外来的软件AZHDAZH0AZH
331AZHCAZH在使用WPS文字编辑软件时，插入点位置是很重要的，因为文字的增删都将在此处进行。请问插入点的形状是（     ）。AZH手形AZH箭头形AZH闪烁的竖条形AZH沙漏形AZHCAZH0AZH
332AZHCAZH为了指导计算机网络的互联、互通和互操作，ISO颁布了OSI参考模型，其基本结构分为（     ）。AZH6层AZH5层AZH7层AZH4层AZHCAZH0AZH
333AZHCAZH在使用WPS文字编辑文件A.docx时，为了将磁盘上的B.docx文档中的文本内容直接加到它的后面，操作是(      )AZH使用“插入/对象/文件中的文字”命令AZH使用“插入/对象/由文档创建”命令AZH使用“文件/文档部件”命令AZH使用“插入/对象/”交叉引用”命令AZHAAZH0AZH
334AZHCAZH为网络提供共享资源并对这些资源进行管理的计算机称之为（     ）。AZH网卡AZH服务器AZH工作站AZH网桥AZHBAZH0AZH
335AZHCAZH在使用WPS文字编辑文件A.docx时，为了将磁盘上的B.docx整个文档直接加到它的后面，操作是(      )AZH使用“插入/对象/文件中的文字”命令AZH使用“插入/对象”，在对话框中选择“由文件创建”类型AZH使用“文件/文档部件”命令AZH使用“插入/对象/”交叉引用”命令AZHBAZH0AZH
336AZHCAZH我国政府部门要建立WWW网站，其域名的后缀应该是（     ）。AZHcom.auAZHgov.au　AZHgov.cnAZHnet.cnAZHCAZH0AZH
337AZHCAZH我们拨号上网时所用的被俗称为“猫”的设备是（     ）。AZH编码解码器AZH解调调制器AZH调制解调器AZH网络链接器AZHCAZH0AZH
338AZHCAZH在使用WPS文字编辑软件时，插入点位置是很重要的，因为文字的增删都将在此处进行。现在要删除一个字，当插入点在该字的前面时，应该按(      )键。AZH退格键AZH删除键AZH空格键AZH回车键AZHBAZH0AZH
339AZHCAZH我们通常所说的“网络黑客”，他的行为主要是（     ）。AZH在网上发布不健信息AZH制造并传播病毒AZH攻击并破坏web网站AZH收看不健康信息AZHCAZH0AZH
340AZHCAZH无论目前浏览的网页在何处，只要按一下下列哪一个按钮即可回到主页（     ）。AZH后退AZH前进AZH停止AZH主页AZHDAZH0AZH
341AZHCAZH下不属于网络协议的有（     ）。AZHHTTPAZHFTPAZHTCP/IPAZHHTMLAZHDAZH0AZH
342AZHCAZH下列4项内容中，不属于Internet（因特网）提供的服务的是（     ）。AZH电子邮件AZH文件传输AZH远程登录AZH实时监测控制AZHDAZH0AZH
343AZHCAZH在使用WPS文字文本编辑软件时，为了选定文字，可先把光标定位在起始位置，然后按住（     ），并用鼠标单击结束位置。AZH控制键CtrlAZH组合键AltAZH换档键ShifAZH取消键EscAZHCAZH1AZH
344AZHCAZH下列不能作为存储器容量单位的是  (      )AZHByteAZHKBAZHMIPSAZHGBAZHCAZH0AZH
345AZHCAZH下列不属于Word窗口组成部分的是（     ）AZH标题栏AZH对话框AZH菜单栏AZH状态栏AZHBAZH0AZH
346AZHCAZH下列不属于网络拓扑结构形式的是（     ）。AZH星形AZH环形AZH总线AZH分支AZHDAZH0AZH
347AZHCAZH在WPS表格中，输入文本时，如果当前行没有足够的空间容纳正在输入的文字，那么，当输到行尾时，应该（     ）。AZH按回车键，继续输入AZH将鼠标移到下一行单击鼠标左键，继续输入AZH将鼠标移到下一行双击鼠标左键，继续输入AZH无需任何其他操作，继续输入AZHDAZH0AZH
348AZHCAZH下列操作不能退出Word的是（     ）。AZH双击控制菜单框AZH使用控制菜单中的[关闭]AZH使用[文件]菜单中的[关闭]AZH使用[文件]菜单中的[退出]AZHCAZH0AZH
349AZHCAZHWPS文字中，执行操作时命令，（     ）不能生成表格。AZH使用绘图工具AZH执行"插入/表格/绘制表格"命令AZH执行"插入/表格/插入表格"命令AZH选择某部分按规则生成的文本，执行"插入/表格/将文本转换成表"格命令AZHAAZH0AZH
350AZHCAZH下列措施中，（     ）不是减少病毒的传染和造成的损失的好办法。AZH重要的文件要及时、定期备份，使备份能反映出系统的最新状态AZH外来的文件要经过病毒检测才能使用，不要使用盗版软件AZH不与外界进行任何交流，所有软件都自行开发AZH定期用抗病毒软件对系统进行查毒、杀毒AZHCAZH1AZH
351AZHCAZH在WPS演示中，插入超级链接时所链接的目标，不能是(      )AZH另一个WPS演示AZH幻灯片中的某个对象AZH同一WPS演示的某一张幻灯片AZH其他应用程序的文档AZHBAZH0AZH
352AZHCAZH下列带有通配符的文件名，能表示文件ABC.TXT的是（     ）。AZH*BC.?AZHA?.*AZH?BC.*AZH?.?AZHCAZH0AZH
353AZHCAZH在PWS演示的一张幻灯片中，若对一幅图片及文本框设置成一致的动画显示效果时，则(      )是正确的。AZH图片有动画效果，文本框没有动画效果AZH图片没有动画效果，文本框有动画效果AZH图片有动画效果，文本框也有动画效果AZH图片没有动画效果，文本框也没有动画效果AZHCAZH0AZH
354AZHCAZH下列电子邮件地址中正确的是（     ）。AZHzhangsan&sina.comAZHlisi!126.comAZHzhang$san@qq.comAZHlisi_1982@sohu.comAZHDAZH0AZH
355AZHCAZH在WPS文字中，如需在已有表格右侧增加一列的正确操作是（     ）。AZH选择"表格"最右侧一列单元格，右击所选单元格，在弹出的快捷菜单中选择“插入”/“在右侧插入列”命令AZH将光标移到表格外右侧并右击鼠标，在弹出的快捷菜单中选择“插入”/“在右侧插入列”命令AZH将光标移到表格右侧，选择"表格"选项卡的"插入列"选项卡项。AZH将光标移到表格底行右侧，按Tab 键。AZHAAZH0AZH
356AZHCAZH下列各项中(      )不能控制幻灯片外观一致的方法。AZH母板AZH模板AZH背景AZH幻灯片视图AZHDAZH0AZH
357AZHCAZHWPS演示在以下(      )中，不能进行文字编辑与格式化。AZH幻灯片视图AZH大纲视图AZH幻灯片浏览视图AZH普通视图AZHCAZH0AZH
358AZHCAZH下列各项中，不属于多媒体硬件的是（     ）。AZH光盘驱动器　AZH视频卡AZH音频卡　AZH加密卡AZHDAZH0AZH
359AZHCAZHWPS演示中设置自定义动画时，以下不正确的说法是(      )AZH各种对象均可设置动画AZH动画设置后，先后顺序不可改变AZH同时还可配置声音AZH可将对象设置成播放后隐藏AZHBAZH0AZH
360AZHCAZH下列关于Internet的说法，不正确的是（     ）。AZHInternet是目前世界上覆盖面最广、最成功的国际计算机网络AZHInternet的中文名称是“因特网”AZHInternet是一个物理网络AZHInternet在中国曾经有多个不同的名字AZHCAZH1AZH
361AZHCAZHWPS表格的工作表的冻结是指将工作表窗口的(      )固定住，不随滚动条而移动。AZH任选行或列AZH任选行AZH任选列AZH上部或左部AZHDAZH0AZH
362AZHCAZH下列关于IP的说法错误的是（     ）。AZHIP地址在Internet上是唯一的AZHIP地址由32位十进制数组成AZHIP地址是Internet上主机的数字标识AZHIP地址指出了该计算机连接到哪个网络上AZHBAZH1AZH
363AZHCAZH下列关于URL的解释错误的是（     ）。AZH它是一种网络服务AZH它的中文意思是统一资源定位器AZH它是WWW页的地址AZH它由4部分组成AZHAAZH0AZH
364AZHCAZH下列关于个人计算机的说法：（     ）是正确的。AZH个人计算机必须安装在有空调的房间AZH个人计算机可以安装在一般家庭和办公室AZH个人计算机必须配备不间断电源AZH使用个人计算机时要每小时关机10分钟，以便散热AZHBAZH1AZH
365AZHCAZH下列关于计算机病毒的说法中，正确的有：计算机病毒（     ）。AZH是磁盘发霉后产生的一种会破坏计算机的微生物AZH是患有传染病的操作者传染给计算机，影响计算机正常运行AZH有故障的计算机自己产生的、可以影响计算机正常运行的程序AZH人为制造出来的、干扰计算机正常工作的程序AZHDAZH1AZH
366AZHCAZH下列关于局域网特点的叙述中，不正确的是（     ）。AZH局域网的覆盖范围有限AZH误码率高AZH有较高的传输速率AZH相对于广域网易于建立、管理、维护和扩展AZHBAZH1AZH
367AZHCAZH下列关于数字化图书馆的论述中不正确的是（     ）。AZH是图书馆自动化的最高阶段AZH其关键技术是多媒体信息的数字载体AZH以多媒体数据库为基础AZH可以改变书中的内容AZHDAZH0AZH
368AZHCAZH下列关于系统软件的四条叙述中，正确的一条是(      )AZH系统软件与具体应用领域无关AZH系统软件与具体硬件逻辑功能无关AZH系统软件是在应用软件基础上开发的AZH系统软件并不具体提供人机界面AZHAAZH1AZH
369AZHCAZH下列描述中，不正确的是(      )。AZH用机器语言编写的程序可以由计算机直接执行AZH软件是指程序和数据的统称AZH计算机的运算速度与主频有关　AZH操作系统是一种应用软件AZHDAZH1AZH
370AZHCAZH在默认方式下，WPS表格工作表的行以（    ）标记。AZH数字+字母AZH字母+数字AZH数字AZH字母AZHCAZH0AZH
371AZHCAZH下列哪些计算机网络不是按覆盖地域划分的（     ）。AZH局域网AZH都市网AZH广域网AZH星型网AZHDAZH0AZH
372AZHCAZH在默认方式下，WPS表格工作表的列以（    ）标记。AZH数字+字母AZH字母+数字AZH数字AZH字母AZHDAZH0AZH
373AZHCAZH下列哪一个协议是Internet使用的协议？（     ）。AZHOSI参考模型中规定的传输层协议AZH传输控制/网间协议(TCP/IP)AZHIEEE 802.3系列协议AZH帧中继传输协议AZHBAZH1AZH
374AZHCAZHWPS表格中的数据由若干列组成，每列应有一个列标题，列表中应避免空白行和空白列，单元格的值最好不要以（    ）开头。AZH空格AZH数字AZH字符AZH0AZHDAZH1AZH
375AZHCAZH下列软件中，(      )是系统软件。AZH用C语言编写的求解一元二次方程的程序AZH工资管理软件AZH用汇编语言编写的一个练习程序AZHWindows操作系统AZHDAZH1AZH
376AZHCAZH在工作表的单元格内输入数据时，可以使用“自动填充”的方法，填充柄是选定区域（    ）的小黑方块。AZH左上角AZH左下角AZH右上角AZH右下角AZHDAZH0AZH
377AZHCAZH下列设备中，（    ）是输出设备。AZH键盘AZH鼠标AZH光笔AZH绘图仪AZHDAZH0AZH
378AZHCAZH当鼠标指针位移到工作表A、B、C等列标上时，指针变为（    ）光标。AZH空心十字AZH黑十字星AZH向下实心箭头AZH黑箭头AZHCAZH0AZH
379AZHCAZH下列设备中，既能向主机输入数据又能接收由主机输出数据的设备是(      )AZH显示器AZH软磁盘存储器AZH扫描仪AZHCD-ROMAZHBAZH1AZH
380AZHCAZH当鼠标指针位移到工作表中选定区域的填充柄上时，指针变为（    ）光标。AZH空心十字AZH黑十字星AZH空心箭头AZH黑箭头AZHBAZH0AZH
381AZHCAZH下列术语中，属于显示器性能指标的是(      )AZH速度AZH可靠性AZH分辨率AZH精度AZHCAZH0AZH
382AZHCAZH使用“自动填充”方法输入数据时，若在A1输入2，A2输入4，然后选中A1:A2区域，再拖动填充柄至A10，则A1:A10区域内各单元格填充的数据为（    ）。AZH全0AZH2, 4, 6, …, 20AZH全2AZH全4AZHBAZH1AZH
383AZHCAZH下列四项里,(      )是因特网的最高层域名。AZHeduAZHwwwAZHgovAZHcnAZHDAZH0AZH
384AZHCAZH使用“自动填充”方法输入数据时，若在A1输入2，A2输入4，然后选中A1:A2区域，再拖动填充柄至F2，则默认状态下，A1:F2区域内各单元格填充的数据是（    ） 。AZHA1:F1分别为2、3、4、5、6，A2:F2为4、5、6、7、8、9AZH全0AZH全2AZH全4AZHAAZH1AZH
385AZHCAZH下列四项中，合法的IP地址是(      )AZH190.220.5AZH206.53.3.78AZH206.53.312.78AZH123,43,82,220AZHBAZH0AZH
386AZHCAZH下列选项中，不属于计算机病毒特征的是（     ）。AZH破坏性　AZH潜伏性　AZH传染性　AZH免疫性AZHDAZH0AZH
387AZHCAZH下列样式哪个选项可以删除(      )AZH标题AZH默认段落字体AZH用户定义的样式AZH正文AZHCAZH0AZH
388AZHCAZH下列有关存储器读写速度的排列，正确的是（     ）。AZHRAM>Cache>硬盘>软盘AZHCache>RAM>硬盘>软盘AZHCache>硬盘>RAM>软盘AZHRAM>硬盘>软盘>CacheAZHBAZH0AZH
389AZHCAZH下列域名中，代表非营利组织的是（     ）。AZH.orgAZH.eduAZH.comAZH.netAZHAAZH0AZH
390AZHCAZH下列属于微机网络所特有的设备是(    )。AZH显示器AZHUPS电源AZH服务器AZH鼠标器AZHCAZH0AZH
391AZHCAZH下面列出的计算机病毒传播途径，不正确的说法是（     ）。AZH使用来路不明的软件　AZH通过借用他人的软盘AZH通过非法的软件拷贝AZH通过把多张软盘叠放在一起AZHDAZH0AZH
392AZHCAZH下面列出的四种存储器中，易失性存储器是(      )AZHRAMAZHROMAZHPROMAZHEPROMAZHAAZH0AZH
393AZHCAZH下面哪个网络是Internet的最早雏形（     ）。AZHNSFNETAZHCERNETAZHARPANETAZHCSTNETAZHCAZH0AZH
394AZHCAZH下面有关计算机的叙述中,正确的是（     ）。AZH计算机的主机只包括CPUAZH计算机程序必须装载到内存中才能执行AZH计算机必须具有硬盘才能工作AZH计算机键盘上字母键的排列方式是随机的AZHBAZH0AZH
395AZHCAZH显示器分辨率一般表示为(      )AZH能显示的信息量AZH能显示多少个字符AZH能显示的颜色数AZH横向点乘以纵向点AZHDAZH0AZH
396AZHCAZH现在Internet上的电子书籍多数采用PDF格式存储和传递，这种格式的文件是用（     ）软件来打开并阅读的。AZHMicrosoft OfficeAZHReal PlayerAZHAdobe ReaderAZHACDseeAZHCAZH0AZH
397AZHCAZH想访问最近曾经访问过的网页用浏览器中哪个按钮（     ）。AZH搜索AZH收藏AZH历史AZH刷新AZHCAZH0AZH
398AZHCAZHWPS表格中，有四种数据类型，分别是（    ）。AZH文本、数值(含日期)、逻辑、出错值AZH文本、数值(含时间)、逻辑、出错值AZH文本、数值(含日期时间)、逻辑、出错值AZH文本、数值(含日期时间)、逻辑、公式AZHCAZH0AZH
399AZHCAZH信息处理进入了计算机世界，实质上是进入了（     ）的世界。AZH模拟数字AZH十进制数AZH二进制数　AZH抽象数字AZHCAZH0AZH
400AZHCAZH在WPS表格中，某些数据的输入和显示是不一定完全相同的，当需要计算时，一律以（    ）为准。AZH输入值AZH显示值AZH平均值AZH误差值AZHAAZH0AZH
401AZHCAZH信息高速公路计划使计算机应用进入了（     ）的新的发展阶段。AZH以网络为中心AZH家用计算机AZH多媒体应用AZH图像处理AZHAAZH0AZH
402AZHCAZH在Word中选择了文本后，按Del键将选择的文本(      )AZH删除并存入剪贴板AZH删除AZH不删除但存入剪贴板AZH按复制按钮可恢复AZHBAZH0AZH
403AZHCAZH在Word中选择某一段文字后，把鼠标指针置于选中文本的任一位置，按鼠标左键拖到另一位置上放开鼠标。那么，该用户刚才的操作是（     ）。AZH移动文本AZH复制文本AZH替换文本AZH删除文本AZHAAZH0AZH
404AZHCAZH在WPS表格的工作表中，将单元格上一步输入确认的公式消掉的操作（    ）用快速访问工具栏中的“撤销”按钮撤销。AZH不一定可以AZH不可以AZH可以AZH出错AZHCAZH0AZH
