题号AZH题型AZH题目AZHAAZHBAZHCAZHDAZH答案AZH难度
1013AZHCAZH图像采集卡和扫描仪分别用于采集（ ）。AZH动态图像和静态图像AZH静态图像和动态图像AZH静态图像和静态图像AZH动态图像和动态图像AZHAAZH0
1014AZHCAZH为什么需要多媒体创作工具(   )：①简化多媒体创作过程 ②比用多媒体程序设计的功能、效果更强 ③需要创作者懂得较多的多媒体程序设计 ④降低对多媒体创作者的要求,创作者不再需要了解多媒体程序的各个细节。AZH②AZH①④AZH①②③ AZH全部AZHBAZH1
1015AZHCAZH下列描述中,属CD-ROM光盘具有的特点的是(   )。①可靠性高 ②多种媒体融合 ③大容量特性 ④价格低AZH全部 AZH仅①  AZH①②③AZH②④AZHAAZH0
1016AZHCAZH下列关于数码相机的叙述中，正确的是(   )。①数码相机有内部存储介质 ②数码相机的关键部件是CCD ③数码相机输出的是数字或模拟数据 ④数码相机拍照的图像可以通过串行口、SCSI或USB接口送到计算机AZH仅①AZH①④AZH①②④AZH全部AZHCAZH0
1017AZHCAZH适合做三维动画的软件是(   )。AZH3DS MAXAZHAutoCADAZHAuthorwareAZHphotoshopAZHAAZH0
1018AZHCAZH下列(  )是多媒体技术的发展方向。:①简单化，便于操作 ②高速度化，缩短处理时间 ③高分辨率，提高显示质量 ④智能化，提高信息识别能力AZH全部AZH①②③AZH①③④AZH①②④AZHAAZH0
1019AZHCAZH以下(  )是Flash最终保存的文件扩展名。AZHDOCAZHSWFAZHBMPAZHPPTAZHBAZH0
1020AZHCAZH以下可用于多媒体作品集成的软件是(   )。AZHPowerpointAZHwindows media playerAZHAcdseeAZH我形我速AZHAAZH0
1021AZHCAZH要从一部电影视频中剪取一段，可用的软件是(   )。AZHGoldwaveAZHReal playerAZH超级解霸AZHauthorwareAZHCAZH0
1022AZHCAZH一同学运用photoshop加工自己的照片，照片未能加工完毕，他准备下次接着做，他最好将照片保存成(   )式。AZHswfAZHpsdAZHbmp AZHgifAZHBAZH0
1023AZHCAZH在动画制作中，一般帧速选择为(   )。AZH30帧／秒AZH120帧／秒AZH90帧／秒AZH60帧／秒AZHAAZH0
1024AZHCAZH多媒体技术的主要特性有(   )。①多样性②集成性③交互性④数字化AZH全部AZH①AZH①②③ AZH①②AZHAAZH0
1025AZHCAZH下列哪种论述是正确的(  )。AZH音频卡的分类主要是根据采样的频率来分，频率越高，音质越好AZH音频卡的分类主要是根据采样信息的压缩比来分，压缩比越大，音质越好AZH音频卡的分类主要是根据接口功能来分，接口功能越多，音质越好AZH音频卡的分类主要是根据采样量化的位数来分，位数越高，量化精度越高，音质越好。AZHDAZH1
1026AZHCAZH音频卡是按(  )分类的。AZH压缩方式AZH采样量化位AZH声道数AZH采样频率AZHBAZH0
1027AZHCAZH下列功能(   )是多媒体创作工具的标准中应具有的功能和特性：①超级连接能力 ②动画制作与演播③编程环境④模块化与面向对象化AZH①③AZH②④ AZH①②③AZH全部AZHDAZH0
1028AZHCAZH下图为矢量图文件格式的是(   )。AZHbmpAZHWMFAZHgifAZHjpgAZHBAZH0
1029AZHCAZH下列要素中哪个不属于声音的三要素(   )。AZH音强AZH音色 AZH音调 AZH音律AZHDAZH0
1030AZHCAZH下列声音文件格式中，（   )是波形文件格式：①WAV ②CMF ③VOC ④MIDAZH①②AZH②③ AZH①③AZH①④AZHCAZH0
1031AZHCAZH用于加工声音的软件是（   ）。AZHFLASH AZHpremirerAZHcooleditAZHwinampAZHCAZH0
1032AZHCAZH1988年ITU制定调幅广播质量的音频压缩标准是(     )AZHG．722标准AZHG．711标准AZHMPEGAZHMPEG音频AZHAAZH0
1033AZHCAZHACDSee软件的功能是(   )。AZH播放音乐AZH播放视频AZH观看图片AZH浏览网页AZHCAZH0
1034AZHCAZHCD-ROM是指（  ）。AZH数字音频AZH只读存储光盘AZH交互光盘AZH可写光盘AZHBAZH0
1035AZHCAZHMP3代表的含义（   ）。AZH一种视频格式AZH一种音频格式AZH一种网络协议AZH软件的名称AZHBAZH0
1036AZHCAZHPhotoShop里的什么工具可以用作选取颜色相似区域 (   )。AZH多边形套索工具AZH路径工具AZH魔棒工具AZH裁剪工具AZHCAZH0
1037AZHCAZH以下（   ）是Windows的通用声音格式。AZHWAVAZHMP3AZHBMPAZHCADAZHAAZH0
1038AZHCAZHWIndows 中使用录音机录制的声音文本的格式是(   )。AZHMIDI AZHWAV  AZHMP3 AZHMODAZHBAZH0
1039AZHCAZH摄像头的数据接口一般采用(    )。AZHUSBAZHIEEE1394 AZHSCSI AZH9什串口AZHAAZH0
1040AZHCAZH缩小当前图像的画布大小后，图像分辨率会发生怎样的变化？（   ）AZH图像分辨率降低AZH图像分辨率增高AZH图像分辨率不变 AZH不能进行这样的更改AZHCAZH0
1041AZHCAZH视频加工可以完成以下制作（  ）。
①将两个视频片断连在一起         
②为影片添加字幕  
③为影片另配声音               
④为场景中的人物重新设计动作。AZH①② AZH①③④ AZH①②③AZH①④AZHCAZH1
1042AZHCAZH吴婷用图像处理软件美化一个人头像时，将眼睛、眉毛、鼻子、嘴巴分别放在四个图层修改，为使下次能继续在四个图层中单独修改，她在保存作品时应该选择的文件格式为（  ）。AZHJPGAZHPSDAZHGIF AZHBMPAZHBAZH0
1043AZHCAZH下面不属于文字输入设备的是(    )。AZH键盘AZH扫描仪 AZHMOUSEAZH手写板AZHCAZH0
1044AZHCAZH要想提高流媒体文件播放的质量，最有效的措施是（  ）。AZH采用宽带网AZH更换播放器AZH用超级解霸AZH自行转换文件格式AZHAAZH0
1045AZHCAZH一幅彩色静态图像RGB，设分辨率为256×512，每一个像素用256色表示，则该彩色静态图像的数据量为（    ）。AZH512×512×8bitAZH256×512×8bitAZH256×256×8bitAZH512×512×8×25bitAZHBAZH0
1046AZHCAZH以下用于3维制作的软件是（   ）。AZH3DMax AZHPremiere AZHPhotoShopAZHDOOMIIIAZHAAZH0
1047AZHCAZH以下文件类型中，（   ）是音频格式。AZHWAV  AZHGIF AZHBMPAZHJPGAZHAAZH0
1048AZHCAZH下述(   )不属于计算机病毒的特征。AZH传染性，隐蔽性 AZH侵略性，破坏性AZH潜伏性，自灭性AZH破坏性，传染性AZHCAZH0
1049AZHCAZH数字签名通常使用(   )方式AZH公钥密码体系中的公开密钥与Hash相结合  AZH密钥密码体系AZH公钥密码体系中的私人密钥与Hash相结合AZH公约密码体系中的私人密钥AZHCAZH0
1050AZHCAZH以下预防计算机病毒的方法无效的是(   )。AZH尽量减少使用计算机 AZH不非法复制及使用软件 AZH定期用杀毒软件对计算机进行病毒检测AZH禁止使用没有进行病毒检测的U盘AZHAAZH0
1051AZHCAZH以下有关对称密钥密码体系的安全性说法中不正确的是(   )。AZH加密算法必须是足够强的，仅仅基于密文本身去解密在实践中是不可能做到的  AZH加密的安全性依赖于密钥的秘密性，而不是算法的秘密性 AZH没有必要保护算法的秘密性。而需要保证密钥的秘密性 AZH加密和解密算法都需要保密AZHDAZH1
1052AZHCAZH以下有关对称密钥加密体系说法中不正确的是(   )。AZH对称密钥加密体系的算法实现速度快，比较适合于加密数据量大的文件内容AZH密钥的分发和管理非常复杂、代价高昂AZH对称密钥密码体系最著名的算法有DES   AZHN个用户的网络，堆成密钥密码体系需要N个密钥AZHDAZH0
1053AZHCAZH数字签名的方式是通过第三方权威认证中心在网上认证身份，认证中心通常称为(   )。AZHCA AZHSETAZHCDAZHDESAZHAAZH0
1054AZHCAZH以下信息中(   )不是数字证书申请者的信息。AZH版本信息AZH证书序列号 AZH签名算法AZH申请者的姓名年龄AZHDAZH0
1055AZHCAZH关于计算机病毒，下列正确的说法是(   )。AZH计算机病毒可以烧坏计算机的电子器件       AZH计算机病毒是一种传染力极强的生物细菌AZH计算机病毒是一种人为特制的具有破坏性的程序 AZH计算机病毒一旦产生，便无法清除AZHCAZH0
1056AZHCAZH要清除已经染上病毒的计算机系统，一般须先(   )。AZH把硬盘上的所有文件删除AZH修改计算机的系统时间AZH格式化硬盘AZH用不带毒的操作系统重新启动计算机AZHDAZH0
1057AZHCAZH若出现下列情况，可以判断计算机一定已被病毒感染(   )。AZH执行文件的字节数变大AZH硬盘不能启动AZH安装软件的过程中，提示“内存不足”AZH不能正常打印文件AZHAAZH0
1058AZHCAZH数字签名的作用是(   )。AZH为了确定发送文件数量的签名AZH防止抵赖AZH数字签名只是一种发送文件的形式 AZH表示所签的文件归本人所有AZHBAZH0
1059AZHCAZH关于计算机病毒的传播途径，不正确的说法(   )。AZH通过软盘复制AZH通过公用软盘AZH通过共同存放软盘       AZH通过借用他人的软盘AZHCAZH0
1060AZHCAZH公安部开发的SCAN软件是用于计算机的(   )。AZH病毒检查AZH病毒分析AZH病毒统计 AZH病毒示范 AZHAAZH0
1061AZHCAZH防止计算机传染病毒的方法是(   )。AZH不使用有病毒的盘片   AZH不让有传染的人操作   AZH提高计算机电源稳定性     AZH联机操作AZHAAZH0
1062AZHCAZH下面有关计算机病毒的说法正确的是(   )。AZH计算机病毒是一个MIS程序  AZH计算机病毒是对人体有害的传染病 AZH计算机病毒是一个能够通过自身复制传染、起破坏作用的计算机程序AZH计算机病毒是一段程序，但对计算机无害AZHCAZH0
1063AZHCAZH计算机病毒造成的损坏主要是(   )。AZH文字处理和数据库管理软件AZH操作系统和数据库管理系统  AZH程序和数据 AZH系统软件和应用软件AZHCAZH0
1064AZHCAZH文件被感染上病毒之后，其基本特征是(   )。AZH文件不能被执行 AZH文件长度变短  AZH文件长度加长  AZH文件照常能执行AZHCAZH0
1065AZHCAZH计算机机房安全等级分为A，B，C三级，其中C级的要求是(   )。AZH计算机实体能运行  AZH计算机设备能安放  AZH有计算机操作人员 AZH确保系统做一般运行时要求的最低限度安全性、可靠性所应实施的内容AZHDAZH0
1066AZHCAZH确保系统做一般运行时要求的最低限度安全性、可靠性所应实施的内容AZH无线通信技术  AZH专门的网络传输技术AZH密码技术AZH校验技术AZHCAZH0
1067AZHCAZH我国政府颁布的《计算机软件保护条例》从(   )开始实施AZH1986年10月1日AZH1990年6月1日AZH1991年10月1日AZH1993年10月1日AZHCAZH0
1068AZHCAZH计算机犯罪是一个(   )问题AZH技术 AZH法律范畴的AZH政治  AZH经济AZHBAZH0
1069AZHCAZH防止软盘感染病毒的有效办法是(   )。AZH定期用药物给机器消毒 AZH加上写保护 AZH定期对软盘进行格式化   AZH把有毒盘销毁AZHBAZH0
1070AZHCAZH计算机信息安全是指(   )。AZH保障计算机使用者的人身安全 AZH保障计算机硬件设备的安全AZH计算机不被盗窃  AZH计算机中的信息不被泄露、篡改和破坏AZHDAZH0
1071AZHCAZH下列关于计算机病毒的叙述中，正确的选项是(   )。AZH计算机病毒只感染.exe或.com文件AZH计算机病毒可以通过读写软件、光盘或Internet网络进行传播AZH计算机病毒是通过电力网进行传播的AZH计算机病毒是由于软件片表面不清洁而造成的。AZHBAZH0
1072AZHCAZH计算机病毒破坏的主要对象是(   )。AZH磁盘片 AZH磁盘驱动器AZHCPU  AZH程序和数据AZHDAZH0
1073AZHCAZH以下属于软件盗版行为的是(   )。AZH复制不属于许可协议允许范围之内的软件AZH对软件或文档进行租赁、二级授权或出借AZH在没有许可证的情况下从服务器进行下载AZH以上皆是AZHDAZH0
1074AZHCAZH软件盗版是指未经授权对软件进行复制、仿制、使用或生产。下列(   )属于软件盗版的主要形式。AZH最终用户盗版 AZH盗版软件光盘 AZHInternet在线软件盗版 AZH使用试用版的软件AZHBAZH0
1075AZHCAZH有一种计算机病毒通常寄生在其他文件中，常常通过对编码加密或使用其他技术来隐藏自己，攻击可执行文件。这种计算机病毒被称为(   )。AZH文件型病毒AZH引导型病毒AZH脚本病毒AZH宏病毒AZHAAZH0
1076AZHCAZH计算机安全通常包括硬件、(   )。AZH数据和运行 AZH软件和数据AZH软件、数据和操作AZH软件AZHCAZH0
1077AZHCAZH关于计算机病毒的预防，以下说法错误的是：(   )。AZH在计算机中安装防病毒软件，定期查杀病毒。AZH不要使用非法复制和解密的软件。AZH在网络上的软件也带有病毒，但不进行传播和复制。AZH采用硬件防范措施，如安装微机防病毒卡。AZHCAZH0
1078AZHCAZH下列现象中，可能感染了计算机病毒的是(   )。AZH键盘插头松动   AZH电脑的运行速度明显变慢AZH操作电脑的水平越来越高  AZH电脑操作者的视力越来越差AZHBAZH0
1079AZHCAZH为防止黑客（Hacker）的入侵，下列做法有效的是(   )。AZH关紧机房的门窗   AZH在机房安装电子报警装置AZH定期整理磁盘碎片AZH在计算机中安装防火墙AZHDAZH0
1080AZHCAZHWord 2010主窗口的标题栏最右边显示的按钮是(    )。AZH最小化按钮   AZH还原按钮 AZH关闭按钮AZH 最大化按钮AZHCAZH0
1081AZHCAZH在Word 2010编辑状态，执行两次"复制"操作后，则剪贴板中(    )。AZH仅有第一次被复制的内容AZH仅有第二次被复制的内容AZH有两次被复制的内容AZH无内容AZHCAZH0
1082AZHCAZH 在使用Word文本编辑软件时，为了选定文字，可先把光标定位在起始位置，然后按住(    )，并用鼠标单击结束位置。AZH控制键Ctrl AZH组合键AltAZH换档键ShiftAZH退格键EscAZHCAZH0
1083AZHCAZH在Word编辑状态，进行"打印"操作，应当使用的菜单是(    )。AZH"编辑"菜单 AZH"文件"菜单AZH"工具"菜单AZH"视图"菜单 AZHBAZH0
1084AZHCAZH若要进入页眉页脚编辑区，可以单击(    )选项卡，再选择“页眉”或“页脚”按钮。AZH文件  AZH插入 AZH编辑AZH格式AZHBAZH0
1085AZHCAZH在Word中，要想对全文档的有关信息进行快速准确的替换，可以使用“查找和替换”对话框，以下方法中（    ）是错误的。AZH使用“文件”选项卡中的“替换”命令AZH使用“开始”选项卡中的“查找”命令AZH使用“开始”选项卡中的“替换”命令AZH使用“开始”选项卡中的“定位”命令AZHAAZH0
1086AZHCAZH 单击Word主窗口标题栏右边显示的"最小化"按钮后(    )。AZHWORD的窗口被关闭AZHWORD的窗口最小化为任务栏上一按钮AZHWORD的窗口关闭，变成窗口图标关闭按钮AZH被打开的文档窗口关闭AZHBAZH0
1087AZHCAZH 在Word的编辑状态,当前编辑文档中的字体全是宋体字,选择了一段文字使之成反显状,先设定了楷体,又设定了仿宋体,则(    ) 。AZH文档全文都是楷体AZH被选择的内容仍为宋体AZH被选择的内容变为仿宋体AZH 文档的全部文字的字体不变AZHCAZH0
1088AZHCAZH如果要改变字间距，可以(    ) 。AZH在“编辑”选项卡中选择“段落”命令AZH在“格式”选项卡中选择“段落” 命令AZH在“视图”选项卡中选择“字体” 命令AZH右击选定的文本，在弹出的快捷菜单中选择“字体” 命令AZHDAZH0
1089AZHCAZH Word的"文件"命令菜单底部显示的文件名所对应的文件是(    ) 。AZH当前被操作的文件AZH当前已经打开的所有文件AZH最近被操作过的文件AZH扩展名是.doc的所有文件AZHCAZH0
1090AZHCAZH 文字处理软件Word 2010中的“文件”命令菜单底部所列的文件名对应的是(    )。AZH当前被操作的文件AZH当前已经打开的所有文件AZH最近被操作的文件AZH扩展名为DOC的所有文件AZHCAZH0
1091AZHCAZH要在Word 2010的文档中插入数学公式，在“插入”菜单中应选择的命令是(    )。AZH“符号” AZH“图片”AZH“文件”  AZH“对象”AZHDAZH0
1092AZHCAZH下列选项不属于Word 2010窗口组成部分的是(    )。AZH标题栏AZH菜单栏AZH对话框AZH状态栏AZHCAZH0
1093AZHCAZH在Word编辑状态下，将整个文档选定的快捷键是(    )。AZH<Ctrl+A> AZH<Ctrl+C>AZH<Ctrl+X>AZH<Ctrl+V>  AZHAAZH0
1094AZHCAZH在Word的编辑状态，若打开文档ABC,修改后另存为CBA，则文档ABC(    )。AZH被文档CBA覆盖AZH被修改未关闭AZH被修改并关闭AZH未修改被关闭AZHDAZH0
1095AZHCAZH在Word编辑状态下，为文档设置页码，可以使用(    )。AZH“工具”菜单中的命令 AZH“编辑”菜单中的命令AZH“格式”菜单中的命令AZH“插入”菜单中的命令AZHDAZH0
1096AZHCAZH在文字处理软件Word中，样式就是一组已命名的(    )。AZH字符、表格和段落格式的组合AZH 字符格式的组合AZH段落格式的组合AZH字符和段落格式的组合AZHAAZH0
1097AZHCAZH在Word 2010中，若要使文档内容横向打印，在“页面设置”中应选择的标签是(    )。AZH“纸型”AZH“纸张来源”AZH“版面”AZH“页边距”AZHCAZH0
1098AZHCAZH在Word编辑状态下，选择了整个表格，并执行“表格”菜单是的“删除行”命令，则(    ) 。AZH整个表格被删除  AZH表格中一行被删除AZH表格中一列被删除AZH表格中没有被删除的内容AZHAAZH0
1099AZHCAZH正确退出Word 2010的键盘操作为(    )。AZHShift+F4AZHAlt+F4AZHCtrl+F4    AZHCtrl+EscAZHBAZH0
1100AZHCAZH 如果想在Word 2010中显示“常用工具栏”，应当使用的菜单是(    )。AZH“工具”菜单 AZH“格式”菜单AZH“视图”菜单AZH“窗口”菜单 AZHCAZH0
1101AZHCAZH启动中文Word 2010后，空白文档的名字为(    )。AZH新文档.docAZH文档1.docAZH文档.doc AZH我的文档.docAZHBAZH0
1102AZHCAZH在Word 2010中，视图方式有4中，分别为页面视图、阅读版式视图、大纲视图和(    )视图 。AZHWeb版式AZH联机版式AZH连接版式    AZH演示版式AZHAAZH0
1103AZHCAZH互联网络的基本含义是（  ）。AZH国内计算机与国际计算机互联AZH计算机与计算机网络互联AZH计算机与计算机互联AZH计算机网络与计算机网络互联AZHDAZH0
1104AZHCAZH 个人或企业不能直接接入Internet，只能通过(    ) 来接入Internet 。AZHICP AZHASP AZHIAP AZHISPAZHDAZH0
1105AZHCAZHInternet上计算机的名字由许多域构成，域间用(    )分隔。AZH小圆点AZH逗号AZH分号AZH冒号AZHAAZH0
1106AZHCAZH双绞线由两根相互绝缘的、绞合成均匀的螺纹状的导线组成，下列关于双绞线的叙述，不正确的是(    )。AZH它的传输速率达10Mbit/s~100Mbit/s，甚至更高，传输距离可达几十公里甚至更远AZH它既可以传输模拟信号，也可以传输数字信号AZH与同轴电缆相比，双绞线易受外部电磁波的干扰，线路本身也产生噪声，误码率较高AZH通常只用作局域网通信介质AZHAAZH1
1107AZHCAZH 网上 "黑客" 是指(    ) 的人。AZH在网上私闯他人计算机系统AZH匿名上网AZH总在晚上上网AZH不花钱上网AZHAAZH0
1108AZHCAZHhttp是(  )的英文缩写。AZH超文本传输协议AZH高级语言AZH服务器名称AZH域名AZHAAZH0
1109AZHCAZH在因特网域名中，edu通常表示(   )。AZH商业组织AZH教育机构AZH政府部门AZH军事部门AZHBAZH0
1110AZHCAZHTCP/IP体系结构中与ISO-OSI参考模型的1、2层对应的是哪一层（   ）。AZH.网络接口层AZH传输层AZH互联网层AZH应用层AZHAAZH0
1111AZHCAZH 在Internet Explorer中打开网站和网页的方法不可以是(   )。AZH利用地址栏AZH利用浏览器栏AZH利用链接栏AZH利用标题栏AZHDAZH0
1112AZHCAZH以下那些服务属于因特网服务(  )。AZHWWW服务AZHBBSAZH 以上都是  AZH电子邮件服务AZHCAZH0
1113AZHCAZH以下关于网络的说法错误的是(   )。AZH计算机网络有数据通信、资源共享和分布处理等功能AZH将两台电脑用网线联在一起就是一个网络AZH网络按覆盖范围可以分为LAN和WANAZH上网时我们享受的服务是由各种服务器提供的AZHBAZH0
1114AZHCAZH利用(  )，电脑可以通过有线电视网与Internet相连。AZHmodemAZH CablemodemAZH ISDN  AZH电话线AZHBAZH0
1115AZHCAZH某人想要在电子邮件中传送一个文件，他可以借助(   )。AZHFTPAZH TELNETAZHWWWAZH电子邮件中的附件功能AZHDAZH0
1116AZHCAZH要订阅Internet上的Maillisting，需填入(  )。AZH域名地址AZHIP地址AZH用户名AZH电子邮件地址AZHDAZH0
1117AZHCAZH下列关于世界上第一台电子计算机ENIAC的叙述中，不正确的是(   )。AZHENIAC是1946年在美国诞生的AZH它主要采用电子管和继电器AZH它首次采用存储程序和程序控制使计算机自动工作AZH它主要用于弹道计算AZHCAZH0
1118AZHCAZH世界上第一台计算机产生于(   )。AZH宾夕法尼亚大学AZH麻省理工学院AZH哈佛大学 AZH普林斯顿大学AZHAAZH0
1119AZHCAZH冯·诺依曼计算机工作原理的核心是程序控制和(   )。AZH随机存储AZH顺序存储AZH集中存储 AZH运算存储分离AZHBAZH0
1120AZHCAZH计算机中的指令和数据采用的是AZH十进制AZH八进制AZH二进制AZH十六进制AZHCAZH0
1121AZHCAZH计算机将程序和数据同时存放在机器的(   )。AZH控制器 AZH存储器AZH输入/输出设备AZH运算器AZHBAZH0
1122AZHCAZH大规模和超大规模集成电路是第(   )代计算机所主要使用的逻辑元器件。AZH一AZH二AZH三AZH四AZHDAZH0
1123AZHCAZH计算机最原始的应用领域是(   )。AZH数值计算AZH过程控制AZH信息处理AZH计算机辅助设计AZHAAZH0
1124AZHCAZH计算机应用最广泛的应用领域是(   )。AZH数值计算AZH数据处理AZH过程控制AZH人工智能AZHBAZH0
1125AZHCAZHRAM是随机存储器，它分为哪两种（   ）AZHROM和SRAMAZHDRAM和SRAMAZH ROM和DRAMAZHROM和CD—ROMAZHBAZH0
1126AZHCAZH微型计算机属于(   )。AZH第一代计算机AZH第二代计算机AZH第三代计算机AZH第四代计算机AZHDAZH0
1127AZHCAZH微型计算机把运算器和(   )集成在一块很小的硅片上，是一个独立的部件。AZH控制器 AZH内存储器AZH输入设备AZH输出设备AZHAAZH0
1128AZHCAZH微型计算机的系统总线是CPU与其他部件之间传递信息的公共通道，这些通道包括(   )。AZH输入、输出、运算AZH输入、输出、控制AZH程序、数据、运算AZH数据、地址、控制AZHDAZH0
1129AZHCAZH计算机能处理的最小数据单位是(   )。AZHASCII码字符 AZHbyteAZHWord 2010 AZHbitAZHDAZH0
1130AZHCAZH下列字符中，ASCII码值最小的是(   )。AZHRAZH3AZHaAZH空格AZHDAZH0
1131AZHCAZH计算机软件系统应包括(   )。AZH操作系统和语言处理系统AZH数据库软件和管理软件AZH程序和数据AZH系统软件和应用软件AZHDAZH0
1132AZHCAZH银行的储蓄程序属于(   )。AZH表格处理软件AZH系统软件AZH应用软件AZH文字处理软件AZHCAZH0
1133AZHCAZH显示器的一个最重要的指标是(   ).AZH对比度AZH分辨率AZH亮度 AZH尺寸大小AZHBAZH0
1134AZHCAZH在外部设备中，扫描仪属于(   )。AZH输出设备AZH存储设备AZH输入设备AZH特殊设备AZHCAZH0
1135AZHCAZH晶体管计算机是第几代使用的逻辑元器件(   )。AZH一AZH二AZH三AZH四AZHBAZH0
1136AZHCAZH英文缩写CAM的中文含义是(   )。AZH计算机辅助设计AZH计算机辅助制造AZH计算机辅助测试AZH计算机辅助教学AZHBAZH0
1137AZHCAZH以下对计算机的分类，不正确的是(   )。AZH按使用范围分为通用计算机和专用计算机AZH按性能可分为超级计算机、大型计算机、小型计算机、工作站和微机AZH按CPU芯片可分为单片机、单板机、多芯片机和多板机AZH按字长可分为8位机、16位机、32位机和64位机AZHCAZH1
1138AZHCAZH计算机的核心部件是(   )。AZH存储器AZH中央处理器AZH软件AZH输入/输出设备AZHBAZH0
1139AZHCAZH个人计算机简称PC，这种计算机属于(   )。AZH微型计算机AZH小型计算机AZH超级计算机AZH巨型计算机AZHAAZH0
1140AZHCAZH构成计算机的电子和机械的物理实体部件称为(   )。AZH主机AZH外部设备AZH计算机系统AZH计算机硬件系统AZHDAZH0
1141AZHCAZH在下列存储器中，存取速度最快的是(   )。AZH运算器和存储器AZH控制器和乘法器AZH运算器和控制器AZH加法器和减法器AZHCAZH0
1142AZHCAZH在下列存储器中，存取速度最快的是(   )。AZH软盘AZH光盘AZH硬盘AZH内存AZHDAZH0
1143AZHCAZH内存储器存储信息时的特点是(   )。AZH存储的信息永不丢失，但存储容量相对较小AZH存储信息的速度极快，但存储容量相对较小AZH关机后存储的信息将完全丢失，但存储信息的速度不如软盘AZH存储信息的速度快，存储的容量极大AZHBAZH1
1144AZHCAZH一个字节包含的二进制位数是(   )。AZH8AZH16AZH32AZH64AZHAAZH0
1145AZHCAZH下列四条叙述中，正确的一条是(   )。AZH软盘、硬盘和光盘都是外存储器AZH计算机的外存储器比内存储器存取速度快AZH计算机系统中任何存储器在断电的情况下,所存信息都不会丢失AZH绘图仪、鼠标、显示器和光笔都是输入设备AZHAAZH0
1146AZHCAZH下列设备的任务是将计算机外部信息送入计算机的是(   )。AZH输入设备AZH输出设备AZH软盘AZH电源线AZHAAZH0
1147AZHCAZH电子计算机的发展已经经历了四代，第一代的电子计算机都不是按照存储程序和程序控制原理设计的。AZH对AZH错AZHAZHAZHBAZH0
1148AZHCAZH按照计算机应用的领域，用计算机进行语言翻译和语音识别应该属于人工智能。AZH对AZH错AZHAZHAZHAAZH0
1149AZHCAZH二进制是1和2两个数字组成的进制方式。AZH对AZH错AZHAZHAZHBAZH0
1150AZHCAZH按字符的ASCII码值比较，“A”比“a”大。AZH对AZH错AZHAZHAZHBAZH0
1151AZHCAZH内存中存放的是当前正在执行的应用程序和所需的数据。AZH对AZH错AZHAZHAZHAAZH0
1152AZHCAZH键盘和显示器都是计算机的I/O设备，键盘为输入设备，显示器为输出设备。AZH对AZH错AZHAZHAZHAAZH0
1153AZHCAZH在计算机中，用文字、图像、语言、情景、现象所表示的内容都可以称为(   )。AZH表象AZH文章AZH消息AZH信息AZHDAZH0
1154AZHCAZH计算机的发展趋势是巨型化、微型化、网络化、多媒体化和(   )。AZH智能化AZH数字化AZH自动化AZH以上都对AZHAAZH0
1155AZHCAZH巨型计算机指的是(   )。AZH重量大AZH体积大AZH功能强AZH耗电量大AZHCAZH0
1156AZHCAZH你认为最能准确反映计算机主要功能的是(   )。AZH计算机可以代替人的脑力劳动AZH计算机可以存储大量的信息AZH计算机可以实现高速度的运算AZH计算机是一种信息处理机AZHDAZH0
1157AZHCAZH电子数字计算机工作最重要的特征是(   )。AZH高速度AZH.高精度AZH存储程序和程序控制AZH记忆能力强AZHCAZH0
1158AZHCAZH目前计算机的应用领域大致分为6个方面，指出下面选项中属于计算机应用领域的是(   )。AZH计算机辅助教学、专家系统、人工智能AZH工程计算、数据结构、文字处理AZH实时控制、科学计算、数据处理AZH信息处理、人工智能、文字处理AZHCAZH1
1159AZHCAZH办公自动化是计算机的一项应用，按计算机应用分类，它属于AZH数据处理AZH科学计算AZH实时控制AZH辅助设计AZHAAZH0
1160AZHCAZH世界上第一台电子计算机诞生的时间和国家是(   )。AZH1946年，法国AZH1946年，美国AZH1946年，英国AZH1946年，德国AZHBAZH0
1161AZHCAZH从第一台计算机诞生到现在的70多年中，按计算机所采用的电子器件划分，计算机的发展经历了(   )个阶段。AZH3AZH4AZH5AZH6AZHBAZH0
1162AZHCAZH第四代电子计算机硬件系统使用的电子元器件是(   )AZH晶体管AZH电子管AZH大规模或超大规模集成电路AZH继电器AZHCAZH0
1163AZHCAZH采用大规模集成电路或超大规模集成电路的计算机属于(   )。AZH第一代计算机AZH第二代计算机AZH第三代计算机AZH第四代计算机AZHDAZH0
1164AZHCAZH目前广泛使用的计算机绝大多数是微型计算机，属于第四代计算机。它是从20世纪的什么时间发展起来的(   )。AZH40年代末AZH50年代末AZH60年代末AZH70年代末AZHDAZH0
1165AZHCAZH目前大多数计算机，就其工作原理而言，基本上采用的存储程序和程序控制理论的提出作者是(   )。AZH比尔·盖茨AZH冯·诺依曼AZH乔治·布尔AZH艾伦·图灵AZHBAZH0
1166AZHCAZH计算机自诞生以来，无论在性能、价格等方面都发生了巨大的变化，其中没有发生大的变化的是(   )。AZH耗电量AZH体积AZH运算速度AZH基本工作原理AZHDAZH0
1167AZHCAZH微型计算机中使用的数据库管理系统，属于下列计算机应用中的(   )。AZH人工智能AZH专家系统AZH信息管理AZH科学计算AZHCAZH0
1168AZHCAZH天气预报能为我们的生活提供良好的帮助，它应该属于计算机的哪一类应用(   )。AZH科学计算AZH信息处理AZH过程控制AZH人工智能AZHAAZH0
